variable_1,variable_2
"Àwòrán ti ìgbésí ayé tí ó farahàn ní ti ara láti inú àìisọyí, ọ̀nà àkíyèsí yìí jẹ́ kí Èyímofẹ́ jẹ́ eré ìṣeré gidi ti àwùjọ tí ó ṣọ̀wọ́n tí ó ṣe alárìíwísí láìsí ìtara láìsí àánú",positive
"Nípasẹ̀ ọrọ̀ -ajé ti ìṣà fihàn, Èyímofẹ́, (tí a túmọ̀ sí “Èyí ni Ìfẹ́ Mi”) ṣe àfihàn àílákókò, àwòrán àgbáyé ti ìfarabalẹ̀ ènìyàn lákòókò tí ó ṣe ìdásílẹ̀ Arie ati Chuko gẹ́gẹ́bí ọìtẹ́wẹ́gbà tuntun  sí ṣíṣe fíìmù.",positive
"Ó ní àwọ̀ àti àlàyé ṣùgbọ́n ìwúnilórí kìí ṣe ọ̀rọ̀ náà 
 
Ní gbogbogbò, Àádọ́ta jẹ́ bó ṣe wà , ó ní ẹwà àti iwunlere, ìrètí ni láti jẹ́ìwúnilórí ní ìparí ṣùgbọ́n kò wọ̀ mí ní akíyẹmí ara ṣùgbọ́n inú mi dùn tí mo bá ń rántí diẹ nínú àwọn ọ̀rọ̀ àti síìnì wọn ní òpin.",positive
"Nìkan jọmọ itan-akọọlẹ ti eré aṣikiri aṣikiri ti Andrew Dosunmu Iya ti George yoo ṣe diẹ sii lati ṣe afihan agbara fiimu naa, agbara ewi, o kere pupọ ni wiwo iyalẹnu.",positive
"Gẹ́gẹ́ bí Adenike, Gurira jẹ́ ohun àgbàyanu: Bákan náà ni ojú rẹ̀ ń dán yálà ó ń ṣe àfihàn ìdààmú tàbí ayọ̀, ó sì mú àwọn ọ̀nà tí obìnrin yìí, tí ó jẹ́ arúgbó tí ń ṣe ojúṣe, tún fẹ́ darapọ̀ mọ́ ayé òde òní.",positive
"Eré wíwò tí ó fani mọ́ra jùlọ ti 2013, àti dájúdájú ọkan ninu awọn fiimu ti o dara julọ ti ọdun.",positive
"Èyí kìí ṣe ìtàn ti ìsopọ̀ tàbí ìyàsọ́tọ̀, ṣùgbọ́n dípò bẹ́ẹ̀ ó jẹ́ ìtàn-àkọ́ọ́lẹ̀tí a ṣe akiyesi ti ènìyàn méjì tí ń wá ìtọ́sọ́nà  ní àwọn ipò ìrora àti ìdíjú.",positive
Ó jẹ́ irú ìyàsọ́tọ̀ti àṣà -ìṣèré ti àṣà láti ọ̀dọ̀ àwọn  òṣèré fíìmù ti o dide ti Mo fẹ pe a rii diẹ sii.,positive
"Àwọn ọmọ orílẹ́-èdè Nàìjíríà ní Brooklyn 
 
Èyí jẹ́ fíìmù ìyàlẹ́nu , ìfura, ìronú jinlẹ̀, àti àwọ̀.",positive
Pẹ̀lú eré àti ìkún ojú òṣùwọ̀n ... Pípé àti ìbànújẹ́ púpọ̀...,positive
"Ìfi ojú tẹ́nbẹ́lú, ère nípa ọ̀ràn tí ó lágbára pẹ̀lú adùn ìtàn 
Èyí jẹ́ fíìmù ọlọrọ púpọ̀ nípa ìwà . Kò sí ààyè kan tí ó pàdánù.",positive
"Mo bẹ̀rẹ̀ fíìmù náà ní ìrètí pé yóò jẹ́ èyí tí kò gbéwọ̀n bí ó ti jẹ́ díẹ̀ nínú àwọn fíìmù tí mo ti rí láti apá kan yẹn ní àgbáyé. Ṣùgbọ́n bí fíìmù náà tí ń lọ síwájú, mo rii pé kò jìyà nínú àwọn iye ìgbé sini á jáde rárá; ní pàtó, ó peléke ní àwọn ọ̀nà sí ohunkóhun tí mo ti rí tó jáde láti  apá ìwọ̀-oòrùn láìpẹ́.",positive
"Ó ṣe ni láàánú, nítorí èyí le jẹ́ ìyanilẹ́nu púpọ̀ . Ṣùgbọ́n bí ó ti jẹ́, ó jẹ́ àkójọ pọ̀ wákàtí tí kò gbéwọ̀n",positive
"Ó yẹ láti wò
Ṣètò lòdì sí ẹ̀hìn ìgbìyànjú ìṣọ̀tẹ̀1976 ní Nàìjíríà èyí jẹ́ fíìmù tí ó dára. Kò ní ìwọ̀n tí ó pọ̀ ṣùgbọ́n eré tí ó dára ní.",positive
"Àwòrán Ìyàlẹ́nu 
Ní àpapọ̀ mo nífẹ̀ẹ́ fíìmù náà ní kíkún àti nírètí pé àwọn olùdarí àti àwọn olùpilẹ̀ṣẹ̀ sii tí wọ́n le pèsè kíká àwọn fíìmù nípa ìṣẹ̀lẹ̀ ìtàn.",positive
Ó ní àwọn iṣẹ́ ìṣe ìṣèré nípasẹ̀ kemistri gíga láàrin àwọn òṣèré.,positive
"Fíìmù tó wuyì àti ìfẹ́ 
 
Mo nífẹ̀ẹ́ àwọn ikọ̀ àti bí wọ́n ṣe ṣii. Gan dun ati ki o farabale movie. Ronu Love Jones.",positive
"Ó lẹ́wa, ó lẹ́wa, ìbànújẹ́ àti ìṣe kókó.",positive
Mo lérò pé ère yìí tayọ àti pé àwọn òṣèré lọ'kùnrin àti ló' bìnrin ṣe iṣẹ́ tó tayọ.,positive
"Mo mọ rírì ère yìí kódà jù bẹ́ẹ̀ lọ, mo mọ rírì dókítà àti nọ́ọ́sì àgbáyé fún iṣẹ́ ribiribi wọn àti fífi ẹ̀mí wọn wé wu láti gba ti wa là.",positive
"Ìtàn tí ó tayọ pẹ̀lú àwọn òṣèré ńlá 
 
Mi ò le duro fún apá kejì!!! Wọn kọ ère àfihàn náà dáadáa, àwọn òṣèré náà kún fún ìdàgbàsókè ní kíkún pẹ̀lú ìtàn tó le.",positive
"Àfihàn orí amóhùnmáwòrán ńlá! 
Mo fi ara balẹ̀ gbádùn apá Kínní, ìtàn àti ọ̀nà àgbé gbé ìtàn kalẹ̀  fani mọ́ra mo dẹ̀ fẹ́ràn pé ó ní eẹ̀fẹ̀ nínú. Mí ò le dúró láti wo apá kejì! Mo kí àwọn òṣèré kú oríire.",positive
"Mo jẹ́ Adájọ́ àti pé iṣẹ́ wọn wú mi lórí , ìtàn náà mú mi dúró àti pé mo gbé orí yìn fún iṣẹ́  tí ó wú ni lórí gan-an an. Ẹ kú isẹ́ . 👏🏾👏🏾👏🏾",positive
"Parí apá kejì.. apá kẹta dà? 
 
Mi ò fi ìgbà kan jẹ́ olùfẹ́ eré nàìjá, bẹ́ẹ̀ sì ni mi ò kíí ṣe ẹni tí ó ń wo fíìmù tí wọ́n fọ́ sí wẹ́wẹ́, ṣùgbọ́n ní ti èyí mo gbádùn wíwo odidi apá kan ni ọjọ́ kan. 
Kí apá kẹta tètè máa bọ̀ mo lérò 
Ó dára fún ẹ nàìjá!",positive
"Fíìmù tó ga jù !!
Èyí ní láti jẹ́ fíìmù tí ó dára jù lọ tí a ṣe  jáde ní Nàìjíríà, kí a tó mẹ́nuba abala àrín tàkìtì?!",positive
"Àwò gbádùn 
Fíìmù yìí jẹ́ àwò gbádùn. Kàn sí ọkàn rẹ payá, ó dára láti ríi bí àwọn òṣèré tí ń bọ àti àwọn akọrin ṣe le di tiwọn mú.
Mo wòó pa.",positive
"Apá kejì dà!!! 
 
Mo wo apá Kínní jù. Ó dára gan-an.",positive
"Mo gbé Àríwá lárugẹ 
 
Fíìmù yìí ṣe àfihàn àwọn ẹ̀yà ẹlẹ́wà ti Àríwá Nàìjíríà  pàápàá jù lọ ìpínlẹ̀Bauchi. Nkò le dúró láti bẹ àwọn ọ̀rẹ́ mi wò. O ṣeun fún sísọ ìtàn ẹlẹ́wà kan!",positive
Tí o bá nífẹ̀ẹ́ àwọn fíìmù ẹ̀rù o gbọdọ̀ wo èyí ní ó kéré jù lẹ́ẹ̀kan. Abala kejì yẹ ní wíwò  pẹ̀lú àwọn ẹ̀yà púpọ̀ àwọn ìwòye tí ó rọrùn ju ìpín yìí lọ ní àwọn òfin ti aṣiwèrè lásán.,positive
"Iṣẹ ́ìtàn ńlá 
 
Lọ gbogbo àkókò náà ní wíwò àwọ̀ara rẹ̀ tí ó lẹ́wà( bev naya) àti gbígbọ́ orin ìtùnú náà.",positive
"Isẹ́ daada le se!!!
 
Ẹ darí eré na daada. Mo ní ìmọlára Bí àwọn òṣèré ṣe se eré na. Isé dáada ni wọ́n ṣe àti àwọn ọmọdé. Mo fẹràn ere ori ìtàgé yi",positive
"Eré tó n ṣí ní lójú
 
Eré yi dára gan o sì tún dáa yàtọ.̀
Àwọn èlòmíràn léè má feran eré náà bóyá torí wọn ti má feran eré èfè àti eré ẹrù tàbí ayé pẹlú ọkọ kotii mọ́ wọn lára. Eré na fihàn bi ayé atún ọkọ̀ se, ọmọ ikọse àti àwọn oníbara. Ósì tún kọ́ àwọn òbí àti àwọn ọmọ ní èkó. O jẹ́ eré tí o máa ṣí ní lójú.",positive
"Eré orí ìtàgé yìí pani leerín gán
 
Ọmọ!! eré yí jẹ́ eré tó pani l'ẹ́rìn-ín gidi gán. Tí ó bá nwá eré aláwàdà keríkerì eré yí gangan ní kí o mú.",positive
"Eré tí ó ní ètò ní ó jẹ́, ó sì kún fún àwọn òṣeré tí wọ́n mọ iṣẹ wọn ṣe. Wọ́n gbé eré yí jáde pẹ̀lú ìmọ tó dánkiá  nínú ètò ati ìdarí eré sinimá. Ìtàn inú eré, bó tí lẹ jẹ́ wípé kín ṣe pé ó dáa gán nà, sùgbón wọ́n gbìyànjú láti lè mú kí àwọn èèyàn jókòó tí eré náà.",positive
"Eré yìí dára gan
 
Pẹlú owó diẹ eré yìí ní ẹ̀tọ́ sí ìgbéyàwó tó dára. Paríparí rẹ̀ eré orí ìtàgé tí kò ní ṣe pẹlú ìbànújẹ bi kò se fún ayọ àti ẹrín. Eré kan, pẹlu osere tó dára. Mo rí i pé àtúntò kúù díẹ̀ káàtó àti àwọn ìṣòro díẹ̀
Nígbà tí a bá eré tó kún fún òtítọ àti iṣootọ? Mo má n'bi ara mi pé kilode tí àwọn eré orí ìtàgé tó sọ nípa aláwọ̀ dúdú má kún fún ìbànújẹ. Kílódé tí a kò fín ní àwọn eré orí ìtàgé ti aláwò dúdú.",positive
Eré tó dára gan ni o sì kọ́ ní lọ́gbọ́n,positive
"Ní ọjọ́ kini oṣù kẹjọ, ayẹyẹ Ijade mú ká rí ọpọlọpọ àwọn ènìyàn ju ẹyẹ àwọn ẹni ta n'reti lọ.
 
Eré orí ìtàgé yìí jẹ eré tó sọ nípa bí àwọn ènìyàn tó ngbé ní àwọn ìlú tó lajú diẹ ṣe ngbiyanju láti lè bọ́ lọwọ ìgbé ayé wọn tí tẹlẹ àti bí gbé ayé wọn tẹlẹ ní ṣe pẹlu ọjọ ọla wọn.
 
Níbi ayẹyẹ Ijade ile ìwé, baba dipo padà. Gbogbo àwọn ará mọlẹbi nìí oníkálukú bí òun o ṣe dá sí ìpàdé bọ rẹ. Sugbon àwọn tó tí rí tẹlẹ gbọdọ tí borí ìgbà tó fí kọ́kọ́ kúrò àti ìdí tí ọ fi tún padà wá ikẹdun wà tí sún kúrò.
 
Àwọn òṣèré tó ya eré orí ìtàgé náà gbìyànjú àti pé ìtàn inú eré na kò tú sí ìta bikòṣe nipa ará rẹ. Òun tó nwụni lórí ní",positive
"Eré tó yí dára
Okon pẹlú bona dùn inú fún afani ní ilé ọba asi fi ikorira ẹyà ati imotara ẹni nìkan tí ọ gbilẹ ní ilé ọba.
Bó tilẹ jẹ pé wọn jẹ ọmọiwé ati pẹlu pé wọn wá láti ilé ọmọwé. Wọn sọ wọn di aláìní lè lórí, awọn ará wọn láti Naijiria  tó wà ní ìlú ọba tún dàlè wọn. B'ọna pàdé àwọn alaanu ènìyàn tó ràn lọwọ tó sì pèsè oúnjẹ, ilé àti olubadamoran. O sii rán okon lọwọ na. Inú mí dùn pé òkan nínú wọn padà ló dá ìlú rè lọ́lá",positive
Àwàdà àti ìgbádún.,positive
Gbígbéjáde tó dára.,positive
"Aládùn, ó sì jinlẹ̀ ju bí mo ṣe rò lọ.
 
Eré ti wọ́n kọ dáradára, ó sì jẹ́ ìdàpọ̀ tuntun mọ́ iṣẹ́ Nollywood",positive
"Mo ní ọrọ ìgbìyànjú méjì tí mò fẹ́ gbà yín!!
Mo nífẹ̀ẹ́ sinimá púpọ̀ 
Sinimá yìí dùn láti ìbẹ̀rẹ̀ títí tó fí dé òpin rẹ, mo ṣe sàndákátà fún Olùdarí àti àwọn òṣeré tó ṣe sinima yìí. Njẹ sinima yìí lè tẹsiwaju àti ìponlogo eré orí ìtàgí yìí ju tẹlẹ lọ?",positive
"Àgbọdọ̀ wò!
Láti ìbẹrẹ dé òpin, àwọn irun tí o wà ní ẹhìn ọrùn mi kò le sai má dúró.  ìtàn náà rọrùn sibẹsibẹ ó jẹ́ iyanilẹnu fún mi,  gbígbé eré náà kalẹ  jẹ́ ailabawọn.",positive
Mo féràn eré yìí,positive
"Yíyípadà ìtàn náà jẹ́ àrà ọ̀tọ̀. Ẹ kúuṣẹ́
 
Mi ò kíí wo àwọn fíìmù Nàìjíríà. Èyí yàtò. Bí ìtàn náà ti ń yípadà yàtọ̀ tó jẹ́ pẹ́ mi ò le sọ ǹkan tí yóò ṣẹlẹ̀ níwájú. Olùkọ̀tàn náà, Ifeanyi Opara kúuṣẹ́. Àwọn òṣèré náa ṣe bẹbẹ. Wọ́n rí àwọn ipa tí wọ́n kó nínú eré náà ṣe e",positive
"Eré yìí dára púpọ̀
 
Dókítà lánre ámú kí o má lè dìde nígbàtí o bá bẹ̀rẹ̀ síí wò ó. Ìtàn inú rẹ dára gán ni, gbogbo oun tí wọ́n ṣ̣e nínú sinimá ní o dára àti òṣèré gbogbo nínu eré sakitiyan púpọ̀. Ọnà tí wọ́n fí ṣe àgbékalẹ̀ eré yìí dára púpọ̀",positive
Sinimá tó dára ni. Ó fihàn ẹwù tó wà nínu ẹlẹ́yà mẹ̀yà ní orílé èdè Nàìjíríà àti bí ó ṣẹ nípa tí o da lórí àwọn ọmọ,positive
"Wọn rí sinima yìí se, àgbọ́dọ̀ wò ni",positive
Ìtèsíwájú nlá ní eré orí ìtàgé yìí jẹ́ nínú ìtàn sísọ pẹlú fílmù ṣíṣe ní Nollywood. Eré orí ìtàgé yìí yẹ kó àwòkọṣe fún bí eré orí tí Nollywood gbọdọ̀ rí.,positive
Mo lè fí ọwọ́ mi sọ̀yà pé sinimá àgbéléwò dùn ósì dára láti wò. Mo gbóríyìn fún sinima agbelewo yìí púpọ̀ eré aláwádà ní fún àwọn ọmọwé. Eré tó panilẹrin tó mú ọkàn ẹni tó nwò kún fún ayọ̀.,positive
"Eré yìí dára gan ó sì sée fii yangàn àti pé àṣeyọrí ńlá ni ó jẹ́. Eré orí ìtàgé yìí dára gan ni mo sì gbádùn wíwòo rẹ̀. Oun ìdárayá ní sinima yìí jé, gbogbo ìpele rẹ ní wọn ṣe iṣẹ takuntakun láti le mú kó wú ni lórí. Mo gbà pé mí ò fowó Jóná lórí sinimá àgbéléwò yìí.",positive
Eré orí ìtàgé dára jù. Nollywood tíì gòkè àgbà.,positive
Ka má parọ́ ṣiṣé eré orí ìtàgé yìí dára gan nii. Àgbà ní o sí jẹ́ láàárín àwọn eré orí ìtàgé.,positive
"Ètò eré yìí dára púpọ̀ àwon òṣeré bìí Reminisce, Aunty Shola, Mrs Banky, Ma Tones àti bẹ́ẹ̀bẹ́ẹ̀lọ gbìyànjú ninu eré yìí láti lénu kò dàbí ẹnipe ojú ayé ní o tin sẹlẹ̀.",positive
Eré orí ìtàgé tí a ṣe lórí lè èdè Nàìjíríà kò tíì wú mi lórí tó báyìí rí àti pé mò ńri fún ìgbà ìkejì nii. Eré orí ìtàgé yìí dára púpọ̀ ìtàn nípa orílè-èdè nìí láì parọ́ rárá tó síi nsọ nípa orílè-èdè yìí.,positive
Mo nífẹ̀ẹ́ eré yìí mo sì ti wòó fún àìmọ̣ye ìgbà. Mo sì retí òmíràn n bọ láìpẹ́.,positive
"Inú mi dùn lẹ́yìn tí mo wo fíìmù náà, ohun gbogbo lọ bó se yẹ kó lọ. àwọn Olùdarí àti atùkọ̀eré yí mú inú mí dùn gan. Olùdarí, Kémi Adétiba ṣe gudugudu méje yàyà mẹfà, inú mi dùn sí i. Mo ti gba àwọn èèyàn láti wo sinima yìí. Mo n'ireti láti wo àwọn sinima tí Kémi adétiba máa tún darí.",positive
Ìtèsíwájú eré nlá ní. Olùkòtàn àti Olùdarí eré yìí ní ọpọlọ. Ẹsé gan fún eré nlá yìí.,positive
Gbogbo oun tí mó lè sọ ní wípé Eré yìí ni mo dìbò fún ní ọdún yìí,positive
Láì sí ijiyan rárá eré orí ìtàgé yìí ní ó tíì dáa jù nínú àwọn eré  ní orílẹ̀-èdè Nàìjíríà,positive
"Omidan Adétiba ṣe oun tí mo fẹràn tí mo ṣì n'tí ńpòǹgbe fún látọjọ́ pípé. Òṣèlú, ẹsìn, ìsẹ́, ọrọ̀, bàbá isalẹ, ìbàjẹ́ ati ìrètí. Ọ́ ṣée ṣe, ó sì ti sé. Eré tí a lè gbé r'okè òkun.
 
Orílè-èdè Nàìjíríà Nìyí",positive
Ọlọ́rùn-un mi ò !!! Mo ní látí dá KOB dúró láti sọ nípa eré orí ìtàgé yí. Olùkọ ìtàn tó Mọ́ṣẹ ni ọ́. Eré náà wú ní lórí ósii sí ní lójú.,positive
Kémi àdetibà King Of Boys kọjá àdému ròyìn. Lat'ori yíyan àwọn òṣeré títí tó fí dé ṣíṣe ìtàn inú eré orí ìtàgé yìí. Eré orí ìtàgé yìí dára gan ní gbogbo ètò bí wọn ṣe ṣẹ o múná dóko.,positive
Eré orí ìtàgé yìí dára gan-an. Kòsí àbàwọ́n kankan bóti wù kó mọ. Gbogbo ènìyàn tó lọ́wọ́ sì fíìmù yìí gbìyànjú gan. Wọ́n sì mú orí mí wú pé orílè-èdè Nàìjíríà tèsíwájú nínú eré oríìtàgé,positive
"Ko sí ipele kan nínu eré orí ìtàgé tíì àwọn olùwo eré yìí kò b'áwọn lọ. Fún ẹni ti kò bá mọ ju èdè gẹ̀ẹ́sì lọ, e wo eré yìí, eré orí ìtàgé tí ẹ máa wò lẹ́ẹ̀kansi ni.",positive
"Fíìmù ńlá. Mo Gbádùn  gbogbo àkókò tí mo fi wo eré náà.
 ìtàn tí ọ ládùn ní àti pé mo gbóríyìn fún gbogbo àwọn òṣèré àti àwọn àtùkọ̀ tí ọ lọwọ sí King of boys, ẹ ṣe fún eré orí ìtàgé  yìí.",positive
"Iṣẹ́ tó pegedé ni àwọn òṣèré inú Eré ṣe! Itan náà làrinrin
Mo ti wo fíìmù yìí ní ìgbà mẹta báyìí  kò sì súnmi fún ẹ̀ẹ̀kan soso. Sísọ ìtàn kò le dáa jù báyìí lọ. Àwọn Òṣèré gbìyànjú gan-an. wọ́n sọ Ìtàn ní́pa àwọn olóṣèlú  ni ọnà tí yóò wuni lati tún wò. Mo fí dá ẹ lójú pé wàá fẹràn eré orí ìtàgé yìí. Àgbọdọ̀ wò ni gbogbo àwọn ọ̀nà ni eré orí ìtàgé yìí!",positive
KOB ni ó gbégbá orókè jù fún èmí laarin àwọn eré orí ìtàgé tó kù lọ́wọ́lọ́wọ́ yìí. Eré náà fí bí òṣèlú ṣe rí lójú ayé ní orílẹ̀-èdè Nàìjíríà.,positive
òṣèré náà ní ìgboyà o sì fihàn pé o dáa lójú bóṣeyẹ. Ṣùgbón omidan adétiba mọ bóṣeyẹ kó darí eré náà. Mo gbóríyìn fún-un. Mo sì fi ọwọ́ rẹ̀ sọ̀yà fún gbogbo àwọn tí mo mọ̀,positive
Eré tó dára jù,positive
"Eré yìí dùn, o nsọ́ nípa àwọn ọmọ ẹgbẹ́ kan ní Chicago ọ̀kan sìì ti fìgbà kan jẹ́ olórí àwọn ológun ní orílẹ̀-èdè Nàìjíríà.",positive
"Mo bẹ́rí fún Kémi adétiba àti gbogbo àwọn tó lọ́wọ́ nínú eré nlá yìí.
Nínu àwọn eré tí o tí jáde ní orílẹ̀-èdè yìí, eré yìí jẹ èyì tó tíì dára jù",positive
Akoko ko sofo fun wiwo ere e Naijiria. Eré yii ni eré ìtàgé tó dára jù tí mo tíì rí. E kùuṣẹ́ takuntakun.,positive
"Eré orí ìtàgé tí mo gbádùn wíwò rẹ ní, ìtàn eré náà dára púpọ̀
Ài mọ oun tókàn nínú eré yìí máa mú kí o fojúsọ́nà, lẹyìn ìgbà náà wàá tún rérìn lẹyìn ìgbà tó bá rí abajade iṣẹlẹ kan nínu eré yí.
Àkókò tí mo fi sile lati wo eré orí ìtàgé kò sòfò dànù",positive
"Ìtèsíwájú ńlá ni fún Nollywood
 
Mo gbádùn eré yìí gán láì sí ìjiyàn rárá bí wọ́n ṣe to eré yìí mú kí ó dáa yàtọ̀ l'áàrín-in àwọn eré ìyókù!.",positive
"Oun ìyàlẹ́nu ló jẹ́ fún mi, pé mo lè farabalẹ̀ wo eré orí ìtàgé ti orílẹ̀ èdè Nàìjíríà ṣe fún wákàtí mẹ́ta láì fo iseju kankan. Eré yìí tayọ. Mo gbádùn ẹ̀ gan ni.",positive
"Àgbà nínú àwọn eré orí ìtàgé
Gbogbo oun tí mo fẹ sọ ni pé eré yìí jé àgbà laarin àwọn eré orí ìtàgé. Kẹ́mi Adétiba ọgá lọ jẹ́.",positive
"Mo fẹràn eré orí ìtàgé ti àkọlé rẹ ńjẹ́ "" king of boys""
Kémi adétiba jẹ́ olùpilẹ̀sẹ̀ tó wuyì. King of Boys jẹ́ eré tí o gbọdọ̀ wo. Mo fẹràn ṣíṣe àti ìfojúsọ́nà náà.",positive
Oríì mí wú pẹ̀lú ìtàn inú eré yi ati ìgbéjáde rẹ̀,positive
Isé n'lá lẹ sẹ. Isokan pàdé òun tuntun,positive
"Eré tó jọjú
 
Mo fẹ́ràn láti máa wo ere yìí nítorí àkójọpọ̀ ìtàn rẹ̀, ìdárí àwòrán eré, dakore àti bí àwọn tó kó pa nínu eré náà se fakọyọ ninu ere síse.  Wọ́n gbé àṣà ati ìṣẹ̀ṣe wa lárugẹ nínú eré náà. Ó yẹ́ kí ó gba àmì ẹ̀yẹ ọ́síkà tí ó bá jẹ́ pé ti wa n ti wa ni. Láì sí àní àní, eré náà gba ẹ́ẹ̀wá lori ẹ́ẹ̀wá láti ọ̀dọ̀ mi.",positive
"Eré tó dára fún àmì ẹ̀yẹ
 
Eré tó dára fun àmì ẹ̀yẹ ati àwọn òsèré  inúu rẹ̀ ṣe dáadáa àti  eré tó se bẹbẹ.",positive
Àwon ebí nkọ́ bí wọ́n se lè kó àsà míiràn mọ́ ra.,positive
"Mo fẹ́ràn eré yi
 
Ó se mí ní kàyéfì láti ka ìròyìn burúkú lóri àjábọ̀ eré yìí. ṣé ati ẹ mọn eré ti ódára bí?
Eré yii dára ósì lárinrin púpọ̀ pẹ̀lú. Àwon òsèré to pójú òsùwòn, ìtàn to dabi ìsẹ̀lẹ̀ tootọ. ati kúọ́lítì rẹ̀ kamama. Ekú isẹ́ takuntakun. Mo fẹ́ràn rẹ̀ gan ju ""Wedding party"" apá  kinní ati apá kejì lọ. kò já mi kulẹ̀ rárá",positive
"""Chief Daddy "" jẹ́ ọ̀kan lára àwon eré tí o le wò kí o  tún wò. Àwon òsèré inú rẹ fakọyọ àti wípé eré na je akójopọ̀ ìtàn ti kò gbomínínú pẹ̀lú awon àkókò ẹkọ ti o ni ìtumọ̀. bótilẹ̀jẹ́ àkójọpọ̀ eré naa ní àwon àbùkùn ti o yẹ ki wọ̀n gbìyànjù lati tun se,sùgbón ju gbogbo ẹ lọ mo ma sọ nípa rẹ̀.",positive
"Erè naa dára pẹ̀lù àwọ̀n òsèré tó rẹwà. Mo fẹ́ràn lati maa rí Bísọ́lá nínú eré, ó dára",positive
"Mó fẹ́ràn rẹ̀
 
erè ti o rẹwà... Mo fẹ́ràn àwọn ọmọ Naijiria mi. ìtàn erè naa dara. Ekú iṣẹ́.",positive
"Imi ti afẹfẹ titun! 
 
Níkẹyìn – eré tí a yà ní Nàìjíríà pẹ̀lú àwọn ìlànà àgbáyé.  ó pa ni lẹ́ẹ̀rín pẹ̀lú àrékérekè, ìtọ́sọ́nà ti o ga jùlọ ati sinimá. ó dánilárayá ó sì mú àkíyèsí ènìyàn dání. ìdarapọ̀ pípé ti ọgbọ́n ati akitiyan tí a fihàn nípasẹ̀ àwórán tí kò le. Ó fi mí sílẹ̀ pẹ̀lú ayọ̀ ìdùnnú.",positive
"ìyàlẹ́nu ìtúra.
 
.. NÍKẸYÌN – eré tí a yà ní Nàìjíríà pẹ̀lú àwọn ìlànà àgbáyé.  ó pani lẹ́ẹ̀rín pẹ̀lú àrékérekè, ìtọ́sọ́nà ti o ga jùlọ ati sinimá. o dánilárayá ó sì mu àkíyésì ènìyàn dání. ìdàrapọ̀ pípé ti ọgbọ́n ati akitiyan  ti a fihàn nípasẹ̀ àwòrán ti ko le, ere naa fimisilẹ pelu ayọ idunnu.",positive
"Eré ti ẹnikẹ́ni le lé rò sìí
 
Mo ní àyè láti wo eré yii ní àjọ̀dún erè Oakland àti pé ó kọjá èrò  mi. ó dánilárayá púpọ̀ tí mi  ó lè gbé  ojú mi ​kúrò làra ẹ̀rọ àwòrán náà. Eré àrín tàkìtì ni. ìbásepọ̀ arábìnrin Gíwá jẹ́ nkan ti o jẹ́ mímọ̀ àti pé alọ sí ìrìn-àjó pẹ̀lú wọn bí wọ́n ṣe padà sí ẹsẹ̀ wọn. Orin inú eré  yii dára gaan lọ́pọ̀lọpọ̀. Erẹ́ naa jẹ́ ètó fún ìdílé ati ojúlùmọ̀, ó sì wù mí  pé èmi ati ẹbí mi ló Jọ wòó papọ̀.",positive
