variable_1,variable_2
"A ò bá à ṣ’aájò gbékúdè ẹgbẹ̀rún ọdún, yóò ku ọjọ́ kan. Bí òwe àgbà “ìgbà wo ni Mákùú ò ní kú!” #Yoruba",negative
"Wọn yó kọrin dé ilée rẹ̀. Bí wọ́n bá dé ilée ọ̀bàyéjẹ́, láti ìta ni wọn yóò ti máa sọ òkò tàbí da iyẹ̀pẹ̀ lu ilée rẹ̀. #Kirikiri #Yoruba",negative
RT @user: @user @user @user @user oselu igbalode lofa ti oba fi so ara won di gbewudani laye ode oni,negative
"#iroyin, #yoruba, Odaju obinrin! Sanda fi owu-jije ran oko e sorun; se lo gun un lobe pa… https://t.co/Ws8cop1FtK",negative
"Nítorí owó àpèkánukò, àwọn onígẹdú ti fi ọkọ̀ agbégilódò kó gbogbo igi igbó tà tán. Ogunlọ́gọ̀ igi gẹdú oníyebíye ti di títa sí òkè òkun. Àwọn tí kò sì bá èbúté lọ sí ìlú òyìnbó, wà ní ìsò pátákò tí àwọn gbẹ́nàgbẹ́nà àtagbẹ́gilére ń fi wọ́n dárà tí ó wù wọ́n.",negative
RT @user: @user a o FI Lu bi awon oyinbo se Lu awon eru lojo woni ka si so si ewon gbere. Eyen nko? #TweetYoruba,negative
"Iná ò dà bí alárà, owó òṣìṣẹ́ ò ṣe déédéé, àwọn ọmọ-nìyàn àgbàlagbà ìlú tó ti fẹhìntì lẹ́nu iṣẹ́ ò rí àjẹmọ́nú wọn gbà. #IjoOle",negative
"I just cannot come and be spending owókówó for omo kómo, or be building ilé for àlè, or be shé-ing owó for asháwó... #yoruba #omonaija #Nigeria #yorubaboy #enimòlóyé",negative
"*Yoruba adage* Ọsàn tó rí gbajúmọ̀ tí kò bọ́, ẹyẹkẹ́yẹ ni yóò fi jẹ. *_A ripe orange (on an orange tree) that refuses to be plucked by a famous person will get eaten by some strange birds._* Promptly take advantage of opportunities; don't be unduly fussy! #yoruba",negative
#LayajoOni ni Odun 2005 Iji lile(hurricane) Katrina se ose ni etido orilede America egberun eniyan ni o sofo emi ninu isele naa,negative
"#AwonAdojutiYoruba 👇Ishola Oyenusi inagijẹ 'Dr. Ishola'. Ogbologbo adigunjale ti ofi oju awon ara ilu eko ri emo ni odun 1970. Oyenusi ko si pampe @user ni odun 1971, leyin ti oti di eni awati fun ololopo odun. ijoba ologun keyin Oyenusi si agba ni, osu kesan ni odun 1971 https://t.co/2kMTROPAGL",negative
"@user ♫ ..Fadeyi nà wọ́n o, bẹ́ẹ délé ẹ foògùn narí o.. ♫ haha",negative
"D’ijú, kí o se bi ẹni kú, wàá ri wipe ìsẹ́jú kan lo jẹ awọn ará ibí Ayé ò lopin, ẹni ti o ba kú ni aye rẹ̀ pin #YorubaPoem #Yoruba",negative
@user Ìbínú láti inú ẹ̀dọ̀ wá :P,negative
"Olobó ta Ṣàngó wípé Ògún ń gbé ìjà bọ̀, ni Ṣàngó yára f'ẹsẹ̀ fẹ́ ẹ, ó ku Ọya. #OsuOgun #Ifa #Yoruba #Ogun7",negative
"#Orin~ """"""""""""""""Àwòdì fò sókè lélé o, ó lóun fẹ́ molúwa. Igi tí ó bà lé kò yé mi o, ó fẹ́ ṣelẹ́yà o, aráyé, ó fẹ́ ṣelẹ́yà o, aráyé...""""""""""""""""",negative
#TweetinYoruba yoo ma leyin... Yoo ma leyin... Oro yii too ma leyin oo .. Ajantiele. Odigba ose #Alagba_ADEBAYO_Faleti,negative
"Wọ́n á ní """"""""""""""""kí l'ó pa á?!"""""""""""""""". Kò kú sí 'hun tún ń pa 'ni lẹ́hìn ikú, sábàbí l'ó yàtọ̀ọ̀tọ̀. Ẹni ire nikú ń mú lọ, aṣebi ń kọ́! #IkuOdaju",negative
"Olóòótọ́ tí ń bẹ láyé ò p'ógún; ṣìkàṣìkà ibẹ̀ wọn kò mọ níwọ̀n ẹgbẹ̀fà; ọjọ́ ẹ̀san ò lọ títí, kò jẹ́ kóràn dùn ni. #idahun #Ibeere #Yoruba https://t.co/o8hYmUse9r",negative
"@user Wọ́n fi ẹ̀tẹ̀ sílẹ̀, wọ́n nwo làpálàpá. Àní kí wọ́n tún ìlú ṣe, kí wọ́n yéé tojú bọlé onílé!",negative
"RT @user: @user Too, eje a ni be Dangote ko gbe apoti ni odun 2015, ki awon ojelu abi oselu ko gba wole.",negative
Irú kí ni gbogbo pálapàla réderède ráunràun yìí kẹ̀ ẹ? Ṣé ó yẹ kí a máa ṣera wa báyìí? Ọmọ ìyá kannáà fa,negative
"RT @user: #WednesdayWordSeries ⠀ ⠀ Yorùbá words of the day """"""""""""""""Ìgbéraga"""""""""""""""" - Arrogance (noun) """"""""""""""""Gbéraga"""""""""""""""" - To be Arrogant (verb)⠀⠀ #Lea…",negative
"Aago ọ̀hún ò lọ́wọ́ tí a fi ń mọ aago, kí wá ló ń fi aago tí ò ṣiṣẹ́ ṣe?",negative
"Bí ẹ̀yà Yorùbá bá sọ̀rọ̀ nípa sìságbékalẹ olukopa tó kojú òṣùwọ̀n fún ipò ààrẹ lodun 2023, wọn a fi esun eleyameya kan ni,......",negative
"Gboromi Di Eleru, ajinido Di Oko Eni #Yoruba.",negative
.@user wo gau! bi wan se ko alakoso forwardnigeria si yo yo. Etan iwe ibode (visa) ati £2500 ni wan fi yeye Oddy http://t.co/BfJKktHgjx,negative
"Gbogbo irè oko ni ẹran wọ̀nyí ń fi jẹ, tí wọ́n sì ń tẹ ohun ọ̀gbìn mọ́lẹ̀ pa. Bí adaríi wọn ti rí mi ni o fi eré gé e, n ò ríi yà. @user",negative
"RT @user: @user @user Iyen je bi awon Igara, janduku ab'oba ku?",negative
.@user ko si epo! Ko si ino! Oro aje Nijeria gan ti gbe enu ko! Adewun ti awon ara iku bayin se ko re o. Be etin don si Eke yin ti yotomi,negative
"@user @user Tó yẹ kí wọn ó ṣe ìwádìí tí ó jinlẹ̀ sí iye ọmọ-onílẹ̀ tó wà ní abúlé márààrún wọ̀nyí kí ẹ̀tọ́ọ wọn ba tẹ̀ wọ́n lọ́wọ́, wọn kò ṣe bẹ́ẹ̀.",negative
"Kò balẹ̀ le fi ṣe Àbí ẹ ò mọ̀ pé aṣọ àbúròo yín lẹ wọ̀? Ìbàdí ọmọge yín là ń wò l’òfẹ́ lófò, #Ewi #omoge #iwoyi",negative
"@user oga o, arraign arraign la kan un gbo, ijo wo ni ema ran awon Oloselu wombia si Kirikiri abi Gashua? https://t.co/FdxMBY5D9O",negative
Ó mà ṣe o! Kò wá sí ìwé tuntun kankan tí wọ́n kọ ní èdèe Yorùbá. #yoruba #iwe #fagunwa,negative
"Pánsá ò fura, pánsá já siná, àjà ò fura àjà jìn; onílé tí ó bá fura, ogun ní ó ko lọ. Kí ni pánsá? Kí ni àjà? #Pansa #Aja #Yorùbá",negative
"RT @user: @user @user Ko ri be rara o! Okan ninu Iro nla awon oloselu Oke Oya ti won fin pin owo ajoni fun ra won,…",negative
"RT @user: Bí èèyàn bá ṣèṣì kọ Ìkọkúkọ sórí àwòrán Ààrẹ ní Burundi, yóó bá ara rẹ̀ lẹ́wọ̀n ni. Burundi: Kọ Ìkọkúkọ sórí àwòrán Ààrẹ —…",negative
"swiftly) BÍ OÒ MỌ ERIN, OÒ GBÓHÙN ERIN? (if you don't recognize greatness, don't you see the signs)? IBI TÍ ERIN MÉJÌ BÁ TI JÀ, KORÍKO IBẸ̀ LÓ MA JÌYÀ RẸ̀ (powerful people fighting, leaves long lasting negative effects on the people around them) ÌTÀKÙN TÓ NÍ KÍ ERIN Má",negative
"Ọrọ̀, owó, Ajé ni ọ̀kan gbòógì ọ̀darànmọràn tí ó dá ìṣòro tí ó wà nílẹ̀ yìí sílẹ̀. Àwọn aṣebi, olubi àti aríjẹ nídìí mọ̀dàrú tí ó di ipò ilé ayé mú ò náání àlàáfíà ara àti ìgbé ayé tó lẹ́tikẹ fún ọmọ aráyé, ìfẹ́ ara wọn nìkan ni wọ́n mọ́. Ayé ń rí rúdurùdu.",negative
"Ohun tí wọ́n ò kọ́ wa nílé ìwé. Ìṣe wọn ni, ohun tí wọ́n fẹ́ kí a mọ̀ ni wọ́n kọ́ wa. #July4th #IndependenceDay #OmoAdulawoSoji https://t.co/Ms4RyMKRTI",negative
"RT @user: Èèyàn mẹ́ta ló lè purọ́ tí a ò lé è já wọn: Arúgbó, àlejò àti akúwárápá. Bí arúgbó bá sọ pé, oyin- ìgàn làwọn fi ń sebẹ̀ ní…",negative
Àwọn Yoòbá ní orúkọ tí wọ́n ń pe ọjọ́ kí àyípadà ìgbàlódé tóó fọ́ gbogbo rẹ̀ lójú poo. #OjoIsinmi #Yoruba #Itan,negative
Ẹ wá mọ irọ́ Britain lẹ́hìn tí ó pa òkíkí Bini run? #OleBini,negative
.@user ti tan ni Kwara Oju ti la Oto ge https://t.co/8ruDrUcv01,negative
"Àga tí ẹ̀ ń wò yìí ojúbọ Olúorógbó ní Ifẹ̀ ni wọ́n ti jí i, ó ńbẹ nílé ọ̀nà Britain; #BritishMuseum báyìí báyìí http://t.co/vFkAPejZYb",negative
"@user Ki lo ti ri? Kese kese lo ti ri, kasa kasa nbo, baba kese kese. I hope you get a good #Yoruba translator. Wonders shall not end.",negative
Ọ̀rọ̀ #Pistorius yìí mà wá le o.,negative
"Wọ́n á ní """"""""""""""""you are old school"""""""""""""""" bí o bá ń fẹ́ ṣe nǹkan ìwáṣẹ̀, tàbí àṣà ilẹ̀ẹ wa. #YorùbáRonu",negative
"RT @user: @user. E kuku fa kondoro, ki e wa di adanri sogba sogba, oko iya alamala.",negative
"#iroyin, #yoruba, Dereba to wa moto epo to paayan mokanla n'Ileefe lojosi ti foju bale ejo… https://t.co/EF91gQLGUd",negative
"RT @user: Ìyà ńjẹ́ agbálẹ̀ ọjà, aja jẹun kò k'éwé. / The market sweeper is really oppressed; even dogs ate and didn't pack up. #…",negative
RT @user: @user bee ni. A de ku ojo yi o. Eni t'ojo o pa t'orun o pa e bi ni oo paa..,negative
"@user, Kini o ma sele si awon omo ologun atun'ra eni da ti Aare @user so pe ohun ko'fe ni ise ologun Amerika 🇺🇸? #TweetInYoruba",negative
"Aki 'n gbale baba eni l'owo eni. Ewo awon ti a pe ki wan wa ba wa gbe po ni ile Yoruba. Arifin yi ma ti wa di kobo kobo o. Ti ogiri o ba lanu sile, alangba ole raaye wobe. Yoruba Ronu https://t.co/pXzUzIDCVr",negative
Ìranù gbáà ni @user yìí. Ẹ̀kọ́ wo ló ń kọ́ 'ni gan-an? @user,negative
".@user ejo se oniroyin ni yin ni? abi agbenuso fun egbe Boko Haram? """"""""""""""""I say, this fight is only beginning."""""""""""""""" Bi igba ti o je wipe Abubakar Shekau, ti a tun mo si Darul Akeem wa Zamunda Tawheed, Darul Tawheed fi ise ran yin si aare @user ni o, ema fi lakaye so oro, ejo. https://t.co/vxbhfbN6PY",negative
"RT @user: Ẹ yéé gbé ọmọ Ọbà f'Ọ́ṣun! Ẹkùn kọ́ ni Tiger, ẹní bá dé ààfin ọba yóò rí ohun tí wọ́n ń pè ní ẹkùn (ògìdán). Ìkòrikò (ìkòo…",negative
Ajá mọ ọmọ tirẹ̀ í fún lọ́mú; ó mọ ti odù ọ̀yà í kì mọ́lẹ̀. Kíni odù ọ̀yà? #ibeere #Yoruba #Owe,negative
"Tí wọ́n bá fi ìdajì akèrègbè ẹmu ráńṣẹ́ sí ẹbí ìyàwó lẹ́hìn ìgbéyàwó, wọ́n fi pa àrokò wípé, ọkọ ìyàwó ò bá àbálé ìyàwó rẹ̀ ní ibẹ̀. Nítorí náà, kò kí ń ṣe wúńdíá kí wọ́n tó fẹ. Ohun ìtìjú ni ó ma jẹ́ fún ẹbí ìyàwó.",negative
"✅Ọ̀bẹ ń wó ilé araa rẹ̀, ó ní òun ń ba àkọ̀ nínú jẹ́. ✅Àdá l'ẹnu tálákà, igbó la ó fi dá. ✅Bí ọwọ́ ẹni ò bá tẹ èkù idà, kì í béèrè ikú tó pa baba ẹni. ✅Ọkọ́ kì í kọ ju ilẹ̀ lọ. #InYoruba #learnyoruba #Language #Yoruba https://t.co/wGgh6e2v3s",negative
"@user @user @user @user @user @user @user @user @user @user Diezani o ni ku, ko ni run, sugbon ko ni won nle dokita nigba Kan kan... Iye ti Diezani ji ko emi o mon o sugbon koni dafun #TweetInYoruba",negative
@user Àwòrán tí Bàsírá òpùrọ́ ń pín kiri rè é @user #EYeGbaOhunGbogboTiWonBaFiSowoSiiYinGbo #IroLoPoNibe #Nigeria https://t.co/Y3Tz0f3SB0,negative
"na Aólẹ̀ ní rẹpẹtẹ, kí wọ́n tó da padà sí Ọ̀yọ́. Bí Baálẹ̀ Apòmù ṣe di ọ̀tá Aólẹ̀ nìyẹn. Nígbà tí Baálẹ̀ Apòmù gbọ́ wípé, Ọ̀yọ́ ń ṣígun bọ̀ ní Apòmù, ló bá sá tọ Olówu àti Ọọ̀ni lọ fún ìgbàsílẹ̀. Ṣùgbọ́n, omi pọ̀ ju ọkà lọ. Ni Baálẹ̀ Apòmù bá ṣe",negative
"Owo olopaa te Abayomi to n jale l'Ondo, bee pasito lo pera e - Alaroye",negative
"ọkùnrin, ló gba ẹ̀mí rẹ̀ kí Apòmù má bàá run. Ni wọ́n bá dá ọgbọ́n, pé kí wọ́n gé orí Baálẹ̀, fi ráńṣẹ́ sí Ọ̀yọ́, láti lè fi jẹ́ kí Aláàfin fi ọwọ́ wọnú. Èyí ló mú kí ogun náà yẹ̀ kúrò lórí Apòmù. Lẹ́hìn ìgbà Ààrẹ Ọ̀nà Kakanfò Ọyabí, Àfọ̀njá fi ọwọ́",negative
"RT @user: Ṣè bí wọ́n ní 'lálá tó ròkè, ilẹ̀ ló ń bọ̀'? Hmm. #TweetinYoruba @user https://t.co/0sliytBilQ",negative
"Ọsàn tó rí gbajúmọ̀ tí kò bọ́, ẹyẹkẹ́yẹ ni yóò fi jẹ. / An orange that refuses to be plucked by a famous person will get eaten by some strange birds. [Promptly take advantage of opportunities; don't be unduly fussy.] #Yoruba #proverb",negative
"Òfin ẹrú ò f'àyè gba ẹrú nílé ìjọsìn. Ẹ̀ṣẹ̀ ni láti kọ́ ẹrú l'ẹ́sìn, wọ́n ní adúláwọ̀ kìí ṣ'ọmọ Adámọ̀, Éfà. #RememberSlavery",negative
"RT @user: Ni aye igbafe @user ,Kola mu oti yo ni o ba di igbaju lu Oga ologun. Ojo meje ni o lo n'Ilewosan. O padanu eyin me ...",negative
"RT @user: Ori yeye ni mogun,ti aise lopo. #yorubatweetday",negative
"Haha. """"""""""""""""Gbe s'ori mi"""""""""""""""". Sho ra ree ooo. #learnyoruba #yoruba #Duolingo https://t.co/reU5RFojIK",negative
"#ÌròríAkéwì Yungbayungba laraye n bani i wo, won kii bani ri waala eni. Lojo okere jebi sun lo po ju. #Yoruba #bbcyoruba #spokenword #broadcasterroyale #jcmcayodeji https://t.co/PPlR0LBioW",negative
@user Mogudu fúnraẹ̀ wá kú kò rẹ́ni tí ó jẹ òun,negative
Ogbeni @user pe Pasitor @user ni opuro. Wan wipe alatenuje ni pasito Reno,negative
"#iroyin, #yoruba, Ewon osu meta ni Bamidele to jale ni Modakeke n lo o: Tolulope Emmanuel… https://t.co/pnUzRgujZE",negative
@user kí ló ń ṣẹlẹ̀ gan-an gan-an? Òsì Olúbàdàn ní ẹ̀ ń lérí kọkọ bí akọ aláǹgbá wípé ẹ ó rọ kábíèsí lóyè. #Ibadanmajamaja,negative
@user Ibi tí ó ti nfi Yorùbá ṣe yẹ̀yẹ́ ó lu #gbagaun,negative
"@user @user @user @user Opolo yin ti daru fun iro, se lori oro oselu yi abi? https://t.co/rnNhUYDihL",negative
Awon obinrin Egba yari o! Won lawon yoo rin ihooho loo bawon asofin l'Abuja,negative
"RT @user: Obìrin sòwà nú, óni òhun òrílé oko gbe...*sigh* àsìrà ojà pómbélé! Shior cc @user @user",negative
@user fi àwòrán ilé yìí tí àwọn màdàrú ti ń ṣe ayédèrú oyin ṣọwọ́ sí @user @user #oyinigan http://t.co/LWi2xVI1Ry,negative
@user @user Awon ti won ta #Yoruba ni opo olorun ma da ejo won.,negative
RT @user: Gbogbo ẹni tó bá pa'gúnugún kìí ká'gún. Gbogbo èèyàn tó bá p'àkàlàmàgbò kìí p'óṣù. Ikú òjijì fún gbogbo àwọn tó fẹ́ máa…,negative
"Awọ róbótó àfẹsẹ̀gbá ⚽ ni àwọn géńdé orílẹ̀-èdè Nàìjíríà 🇳🇬 tí ó ti tó ẹni ọdún méjìdínlógún àti jù bẹ́ẹ̀ lọ ń gbá ní ojúu títí, ní àwọn tí ó yẹ kí ó dìbò! Àwọn ẹni ọjọ́ orí wo gan-an ni ó máa ń dìbò ní orílẹ̀-èdè yìí? #NigeriaDecides2019",negative
A tún gbọ́ pé wọ́n ti bẹ̀rẹ̀ sí í kó àwọn jàgídíjàgọn jọ ní ìlú Èkó láti ṣe àwọn ará Amẹrika àti Isirẹli lọ́ṣẹ́.,negative
Ifipa bani lopo kii se eto fun eniyan rara iwa eranko gbaa ni @user,negative
RT @user: Ọlọ́jọ́ ń ka ọjọ́... Ó pé ọdún mẹ́jọ tí ikú mú àlùjọ̀ọ̀nú agbábọ́ọ̀lù afàwọ̀nya yìí lọ sí ọ̀run àjànte. Ẹ f'ẹbọra lékuru.…,negative
"náà, tí wọ́n sì fẹsẹ̀ fẹ. Orí ilẹ̀ ìlú Ìwó ni ogun náà ti wáyé. Ọba ìlú Ìwó kọ̀ láti gba àwọn Ifẹ̀ tí ogun ṣẹ́ mọ́lẹ̀ láti gbé ní Ìwó, kí Òwu má bàá wá jẹ ìlú wọn run. Ọba Ìwó fún wọn ní àyè ní ibi kan ní Adúnbíẹyẹ, láti dúró sí láti túnra ogun mú, nítorí",negative
"@user Those ones won't hear, a ti dà á sí wọn lára",negative
"RT @user: """"""""""""""""Ẹni tó yá ẹgbàafà tí kò san án, ó begi dínà egbèje"""""""""""""""". Translation: """"""""""""""""He who borrows 1200 and does not pay back, blocks th…",negative
"@user Órò Ààre Trump ti di ká f'owó s'énu, ká dá'ké. Àfi bí àsàsí! Kó'dà, ó ti dá Améríkà padà sí ìgbà aìmò. Ó mà se o. #TweetYoruba",negative
@user mo ro wipe olaju to de ba boolu adulawo ni o faa,negative
@user @user @user @user @user @user @user @user @user @user emi no fe gbiyanju: aje ku iya ni'oje 🎶 aje ku iya ni'oje 🎶 eni ti o t'eni no 🎶 t'on de na de ni 🎶 aje ku iya ni'oje 🎶 😂😁😂 #TweetInYoruba,negative
"Rẹ́rẹ́ run, ọ̀pọ̀ ìlú ló run sí ọ̀kan-ò-jọ̀kan ogun tó tú ilẹ̀ Yorùbá ká yánnayànna. #AareOnaKakanfo",negative
RT @user: @user Mọ́kànlá èèyàn ló tún ti fara ká sá ààrùn kòrónà. #Yoruba #CoronaVirusInNigeria https://t.co/u2KHq02UqN,negative
"Ni mo fi fi Ìlọ́kọ́ ṣe àkàwé ilé ayé, níbi tí onírọ́ ti í pẹ́ títítí, tí oní òtítọ́ ń kú pipìpi. @user #Yorùbá",negative
"Bí o bá fẹ́ mú yàn lẹ́rú, gba gbogbo nǹkan tó fi ń ṣe agbára. #Yoruba",negative
"Àṣé kìí ṣe àwọn ọmọdé nìkan. Àwọn """"""""""""""""àgbà"""""""""""""""" #Yorùbá náà ń bẹ tí wọn kò gbọ́ èdè yìí dáadáa. Ó ga o. #nkandé",negative
"Ní 1978, Olúfẹlá fẹ́ obìnrin mẹ́tàdínlọ́gbọ̀n lẹ́ẹ̀kan ṣoṣo fún ìsààmì ọjọ́ burúkú Èṣù gb'omi mu tí """"""""""""""""ológun àìmọ̀"""""""""""""""" kọlu Kalakútà.",negative
"@user @user Àwòrán-ojú-pélébé ni mo ní n yà ní Òkè Ìléwó, à ṣe orí ìlà-ìsọdá la gbọ́kọ̀ sí, kí n tó dé, àwọn aráibí ti de ẹsẹ̀ ọkọ̀ mi. #PapakoOfuurufu",negative
@user -- ló ń jẹ́ kí ẹrù u wèrè ó pọ̀ :),negative
@user Ní Ígílándì mà ni o. Àmọ́ bí wọn ṣe ń wúkọ́ káàkiri Úróòpù náà nìyẹn o.,negative
Mo fun e ni update orishe Ogbe fun ello mi won WA shenk e Otu WA ask me fun another You self judge urself Set awon okurun #LISA #yoruba #SlayLikeShehnaaz #reminiscence @user @user,negative
Afirika. Ibo lò ń lọ? Ibi tí o kọrí sí yìí ò tọ̀nà ire rárá o. Àyípadà pọn dandan báyìí o. !!,negative
"ọmọ ogun ọ̀rínlúgba (280) dìde pẹ̀lú àwọn ọlọ́ọ̀pá Èkó láti lọ tú àjọ àwọn ọmọ ogun Ẹ̀gbá ká. Kò pẹ́, kò jìnà, wọ́n borí ogun àwọn ọmọ Ẹ̀gbá ní Ẹrẹ́nà 29, ọdún 1865. Gbọ̀rọ̀mí-dẹlẹ́rù Ìjọba Britain tún bọ̀ fẹ ààlà tí ó wà láàárín wọn pẹ̀lú àwọn",negative
"RT @user: """"""""""""""""... wọ́n di ọmọdékùnrin náà nígbèkùn, ṣùgbọ́n bí ẹni pé òwú aláǹtaakùn ni wọ́n fi dì ni ó gbọn okùn tánrán-in tí wọ́n fi…",negative
"#iroyin, #yoruba, Owo te Tomiwa to fee ji foonu ninu soosi: Tolulope Emmanuel, Osogbo… https://t.co/Z8bcau3jhh",negative
@user Ṣe ẹ gbádùn #Newworld #Nigeria ? http://t.co/lhumTQM0,negative
"Abayomi pa orebinrin re l’Ondo, n nile-ejo ba ni ki won yegi fun un http://t.co/hau6HUuEOm",negative
"Eyin mekunu ilu eko, eku iroju o, asofin @user so pa yin otun bu iyo die si. https://t.co/0S4IXPc2V4",negative
YORUBA: Owó ti ò sí jẹ̀dí jẹ̀dí kan ò lè gbá. ENGLISH: No degree of pile ailment can cause one to spend what one does not have. #LearnYorubaToEnglish #Yoruba #Proverbs #English #Oluwadarmie,negative
.@user ti di idakuda. Ewo nkan ti irun Burazili (attachment) se si ori obirin ti Eledumare fun ni ewa. http://t.co/BQwB7POk9U,negative
RT @user: Gbogbo shakara awon oloshelu wa o koja Naijiriya RT @user: Fáàrí ọ̀bọ ò ju'nú ìgbẹ́ lọ. #owe,negative
"Ìyàwó wí fún ọkọ rẹ̀ pé ó bá awo jẹ́, ó da òun, òun ò sì ní gbà. #EfonAtiOde",negative
Ìsẹ̀yín ni agbófinró tó yẹ ó mú ọ̀daràn ńṣe agbódegbà f'ọ́daràn.,negative
"RT @user: Ẹni tí ò lówó lọ́wọ́ tó lóun ní ìwà, ìwà oníwà ló ńyá á lò. / Whoever is not wealthy and claims to be of good characte…",negative
Ewo ija igboro ninu Ijo mimo ti Kristi lati orun wa! Ni ilu New York! https://t.co/28dkrk0YhL,negative
"Láti ìjẹ́rin làwọn èèyàn ti ń súré kiri lọ́sàn-án, ariwo tatapùpù ò tún jẹ́ kí a sùn lálẹ́. #JakandeOkeAfa @user @user",negative
"RT @user: Tí ìyà ńlá bá gbé'ni ṣán'lẹ̀, kéékèèké á máa gun orí ẹni. / When tripped by a major setback, one easily becomes vulne…",negative
@user Ẹ ti gbàá tán! Àwọn jàgùdà kan lè ti sápamọ́ si àrin àwọn musulumi òdodo.,negative
"RT @user: #iroyin, #yoruba, Baba radarada! O fipa se 'kinni' fomo re, lo ba ni ise esu ni: Aminat… https://t.co/VHcOqIH8VV",negative
"Eni ti yoo daso fun eni torun re laa ko wo, to difa fun pastor to ra oko baaluu aladani, to wa n wasu pe kawa to isura wa jo si orun :-(",negative
8 » Wọn kì í gbé wọọ́n sin. #Eegun #Yoruba #Oyeku,negative
Bi akuko ko lowuro Ole a pose saara ani se Ile ti yara mo niyen #TweetYoruba,negative
"RT @user: Ọ̀rọ̀ òkèèrè, bí kò bá lé kan, yóò dín kan. / Words heard from afar, if they are not overstated, they will be understa…",negative
Ni Ipinle Ondo @user fofin de ogogoro tita ati mimu lori oro iku ojiji to o de ba awon ara ipinle Ondo.,negative
"Àwọn wo ni a máa ń pè ní """"""""""""""""olódo ràbàtà?"""""""""""""""" #Ibeere #Yoruba",negative
"Àáfà alágánnà lèyí, ẹ̀jẹ̀ ti ta sí i lọ́pọlọ. Ọ̀rọ rẹ̀ ò bá ti ayé mú. Gbankọgbì ìbéèrè mi nìyí, kí ló ya àáfà tó mọ kéwú dé góńgó ń wèrè?",negative
Àwọn ọ̀jẹ̀lu yìí fẹ́ mu wá gbẹ ni o. Ṣé bí ọ̀rọ̀ #20B tó rinlẹ̀ ṣe ma di àjegbé rè é? Kò sọ́rọ̀ mọ́ àbí? :( #Nigeria @user,negative
Awon oyinbo ko wahala ba Banki GTB ni London,negative
"Ojú tì yín. Ẹ máà kú mọ́, oníṣẹ́ yín ti jẹ́, a gbọ́ wí pé àwọn olórí burúkú tí ẹ gbébọn fún ti ń k'óná ìbọn mọ́ àwọn ènìyàn ní Lekki... Orí fífọ́ kọ́ ni oògùn orí bíbẹ́. @user @user @user @user",negative
